window,stablecoin,PC,num_hit_days,num_real_depeg_days,num_matched_days,avg_lead_time_matched,precision,recall,f1_score,specificity,matched_depeg_days,first_match_days,avg_close_price_hit_days
rolling_90d,USDT,PC1,16,28,9,1.0,0.5625,0.32142857142857145,0.40909090909090917,0.9961175818080976,"[Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00'), Timestamp('2023-03-19 00:00:00')]","[Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00')]",1.0021015398875002
rolling_90d,USDT,PC3,7,28,5,1.0,0.7142857142857143,0.21739130434782608,0.3333333333333333,0.9988895058300944,"[Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00')]","[Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-10 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00')]",1.0018674301714285
rolling_90d,USDT,PC2,6,28,4,1.0,0.6666666666666666,0.17391304347826086,0.27586206896551724,0.9988895058300944,"[Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-16 00:00:00')]","[Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-15 00:00:00')]",1.0016835278166667
rolling_90d,USDT,PC9,6,28,4,1.0,0.6666666666666666,0.17391304347826086,0.27586206896551724,0.9988895058300944,"[Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00')]","[Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00')]",1.0016707984166666
rolling_90d,USDT,PC5,4,28,2,1.0,0.5,0.09090909090909091,0.15384615384615385,0.9988895058300944,"[Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-12 00:00:00')]","[Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-11 00:00:00')]",0.9997516283250001
rolling_90d,USDT,PC8,2,28,1,1.0,0.5,0.03571428571428571,0.06666666666666667,0.9994444444444445,[Timestamp('2022-05-12 00:00:00')],[Timestamp('2022-05-11 00:00:00')],0.99685357215
rolling_90d,USDT,PC4,3,28,1,1.0,0.3333333333333333,0.03571428571428571,0.06451612903225806,0.9988895058300944,[Timestamp('2022-05-12 00:00:00')],[Timestamp('2022-05-11 00:00:00')],0.9971055044333333
rolling_90d,USDT,PC6,3,28,1,1.0,0.3333333333333333,0.03571428571428571,0.06451612903225806,0.9988895058300944,[Timestamp('2022-05-12 00:00:00')],[Timestamp('2022-05-11 00:00:00')],0.9971055044333333
rolling_90d,USDT,PC7,2,28,0,,0.0,0.0,,0.9988895058300944,[],[],0.9977221870999999
rolling_90d,UST,PC1,11,33,6,1.5,0.5454545454545454,0.17142857142857143,0.26086956521739124,0.9874371859296482,"[Timestamp('2021-05-24 00:00:00'), Timestamp('2021-05-25 00:00:00'), Timestamp('2021-11-13 00:00:00'), Timestamp('2021-11-14 00:00:00')]","[Timestamp('2021-05-23 00:00:00'), Timestamp('2021-05-24 00:00:00'), Timestamp('2021-11-10 00:00:00'), Timestamp('2021-11-13 00:00:00')]",0.9777845439999999
rolling_90d,UST,PC2,3,33,2,1.0,0.6666666666666666,0.0625,0.11428571428571428,0.9974937343358395,"[Timestamp('2021-05-24 00:00:00'), Timestamp('2022-05-10 00:00:00')]","[Timestamp('2021-05-23 00:00:00'), Timestamp('2022-05-09 00:00:00')]",0.8463345608999999
rolling_90d,UST,PC3,2,33,1,1.0,0.5,0.030303030303030304,0.05714285714285715,0.9974937343358395,[Timestamp('2022-05-10 00:00:00')],[Timestamp('2022-05-09 00:00:00')],0.79665580635
rolling_90d,UST,PC4,2,33,1,1.0,0.5,0.030303030303030304,0.05714285714285715,0.9974937343358395,[Timestamp('2022-05-10 00:00:00')],[Timestamp('2022-05-09 00:00:00')],0.79665580635
rolling_90d,UST,PC6,2,33,1,1.0,0.5,0.030303030303030304,0.05714285714285715,0.9974937343358395,[Timestamp('2022-05-10 00:00:00')],[Timestamp('2022-05-09 00:00:00')],0.79665580635
rolling_90d,UST,PC7,2,33,1,1.0,0.5,0.030303030303030304,0.05714285714285715,0.9974937343358395,[Timestamp('2022-05-10 00:00:00')],[Timestamp('2022-05-09 00:00:00')],0.79665580635
rolling_90d,UST,PC8,2,33,1,1.0,0.5,0.030303030303030304,0.05714285714285715,0.9974937343358395,[Timestamp('2022-05-10 00:00:00')],[Timestamp('2022-05-09 00:00:00')],0.79665580635
rolling_90d,UST,PC9,2,33,1,1.0,0.5,0.030303030303030304,0.05714285714285715,0.9974937343358395,[Timestamp('2022-05-10 00:00:00')],[Timestamp('2022-05-09 00:00:00')],0.79665580635
rolling_90d,UST,PC10,2,33,1,1.0,0.5,0.030303030303030304,0.05714285714285715,0.9974937343358395,[Timestamp('2022-05-10 00:00:00')],[Timestamp('2022-05-09 00:00:00')],0.79665580635
rolling_90d,UST,PC5,3,33,1,1.0,0.3333333333333333,0.030303030303030304,0.05555555555555555,0.995,[Timestamp('2021-05-25 00:00:00')],[Timestamp('2021-05-24 00:00:00')],0.9247254834666666
