,symbol,timestamp,timeOpen,timeClose,timeHigh,timeLow,open,high,low,close,volume,marketCap,circulatingSupply
873,UST,2023-04-17 23:59:59,2023-04-17 00:00:00,2023-04-17 23:59:59,2023-04-17 00:05:00,2023-04-17 15:47:00,0.0226673674,0.022677473,0.0219005929,0.0220036737,8979574.92,215598301.29,9798286611.26
874,UST,2023-04-18 23:59:59,2023-04-18 00:00:00,2023-04-18 23:59:59,2023-04-18 17:07:00,2023-04-18 01:00:00,0.022008636,0.0227803506,0.0219176682,0.0226792936,10468302.53,222217555.46,9798257370.59
875,UST,2023-04-19 23:59:59,2023-04-19 00:00:00,2023-04-19 23:59:59,2023-04-19 00:01:00,2023-04-19 23:33:00,0.0226787352,0.0226801553,0.0209374894,0.0209970946,15689062.58,205734622.66,9798242399.62
876,UST,2023-04-20 23:59:59,2023-04-20 00:00:00,2023-04-20 23:59:59,2023-04-20 06:26:00,2023-04-20 19:39:00,0.0209987427,0.0212792194,0.0206393175,0.0210125785,8496315.82,205885911.39,9798222093.51
877,UST,2023-04-21 23:59:59,2023-04-21 00:00:00,2023-04-21 23:59:59,2023-04-21 05:52:00,2023-04-21 23:52:00,0.0210126751,0.0214224205,0.0194498733,0.0194742732,21042178.7,190812271.48,9798171668.55
878,UST,2023-04-22 23:59:59,2023-04-22 00:00:00,2023-04-22 23:59:59,2023-04-22 18:05:00,2023-04-22 01:21:00,0.0194752769,0.0201662646,0.0193195479,0.0201019037,13873465.9,196961320.05,9798142650.59
879,UST,2023-04-23 23:59:59,2023-04-23 00:00:00,2023-04-23 23:59:59,2023-04-23 06:55:00,2023-04-23 18:56:00,0.0200957483,0.0207320628,0.0195026723,0.0196867427,16790720.51,192892841.3,9798108516.85
880,UST,2023-04-24 23:59:59,2023-04-24 00:00:00,2023-04-24 23:59:59,2023-04-24 01:22:00,2023-04-24 17:05:00,0.0196894587,0.0198916819,0.0194032053,0.0197919015,8456998.56,193922792.78,9798088014.03
881,UST,2023-04-25 23:59:59,2023-04-25 00:00:00,2023-04-25 23:59:59,2023-04-25 00:00:00,2023-04-25 17:33:00,0.0197913722,0.0197913722,0.0190355415,0.0195500009,10162139.77,191552312.51,9798071810.75
882,UST,2023-04-26 23:59:59,2023-04-26 00:00:00,2023-04-26 23:59:59,2023-04-26 12:50:00,2023-04-26 20:04:00,0.0195505842,0.0204133745,0.0185251815,0.0195129548,29389537.7,191187487.25,9797977250.92
883,UST,2023-04-27 23:59:59,2023-04-27 00:00:00,2023-04-27 23:59:59,2023-04-27 01:03:00,2023-04-27 00:09:00,0.0195087389,0.0200654073,0.0194943915,0.0198076972,22840619.88,194074666.92,9797941940.34
884,UST,2023-04-28 23:59:59,2023-04-28 00:00:00,2023-04-28 23:59:59,2023-04-28 16:25:00,2023-04-28 12:07:00,0.0198066406,0.0215160362,0.019587489,0.0210589167,29422522.05,206333167.7,9797900390.16
885,UST,2023-04-29 23:59:59,2023-04-29 00:00:00,2023-04-29 23:59:59,2023-04-29 02:26:00,2023-04-29 17:34:00,0.0210600428,0.0221979747,0.021008677,0.0212865719,17144008.51,208563170.89,9797875002.48
886,UST,2023-04-30 23:59:59,2023-04-30 00:00:00,2023-04-30 23:59:59,2023-04-30 00:35:00,2023-04-30 23:34:00,0.0212871871,0.0213774725,0.0204959251,0.0205674456,8286267.5,201517261.49,9797875002.48
887,UST,2023-05-01 23:59:59,2023-05-01 00:00:00,2023-05-01 23:59:59,2023-05-01 00:00:00,2023-05-01 19:21:00,0.0205701905,0.0205701905,0.0195897932,0.0199157066,12849586.71,195131604.22,9797875002.48
888,UST,2023-05-02 23:59:59,2023-05-02 00:00:00,2023-05-02 23:59:59,2023-05-02 00:49:00,2023-05-02 06:34:00,0.0199161321,0.0199462876,0.0196182687,0.0197880174,11286717.85,193880520.77,9797875002.48
889,UST,2023-05-03 23:59:59,2023-05-03 00:00:00,2023-05-03 23:59:59,2023-05-03 00:03:00,2023-05-03 15:12:00,0.0197919265,0.0198005786,0.0191164399,0.0195258259,9564978.68,191309858.16,9797785727.68
890,UST,2023-05-04 23:59:59,2023-05-04 00:00:00,2023-05-04 23:59:59,2023-05-04 05:58:00,2023-05-04 19:22:00,0.0195200737,0.0198101412,0.0193167289,0.0194110525,6938111.1,190184571.34,9797746504.24
891,UST,2023-05-05 23:59:59,2023-05-05 00:00:00,2023-05-05 23:59:59,2023-05-05 02:13:00,2023-05-05 22:53:00,0.019408992,0.0195880167,0.0190636253,0.0190907633,9326554.59,187046458.85,9797746497.57
892,UST,2023-05-06 23:59:59,2023-05-06 00:00:00,2023-05-06 23:59:59,2023-05-06 00:00:00,2023-05-06 16:16:00,0.0190940707,0.0190940707,0.017773321,0.0179481166,12809808.4,175849356.97,9797649601.15
893,UST,2023-05-07 23:59:59,2023-05-07 00:00:00,2023-05-07 23:59:59,2023-05-07 15:11:00,2023-05-07 11:31:00,0.0179484173,0.0179794029,0.0175339945,0.0176078965,5864942.51,172515609.06,9797627415.74
894,UST,2023-05-08 23:59:59,2023-05-08 00:00:00,2023-05-08 23:59:59,2023-05-08 00:32:00,2023-05-08 22:54:00,0.0176039822,0.0176322448,0.0152170531,0.0152815051,14178672.46,149721336.27,9797551712.43
895,UST,2023-05-09 23:59:59,2023-05-09 00:00:00,2023-05-09 23:59:59,2023-05-09 23:50:00,2023-05-09 07:00:00,0.0152821782,0.0156887951,0.0145231971,0.0156700841,9634513.77,153527698.31,9797503159.46
896,UST,2023-05-10 23:59:59,2023-05-10 00:00:00,2023-05-10 23:59:59,2023-05-10 05:33:00,2023-05-10 00:12:00,0.0156640141,0.017728952,0.0156577666,0.0162744651,26377264.75,159449123.27,9797503159.46
897,UST,2023-05-11 23:59:59,2023-05-11 00:00:00,2023-05-11 23:59:59,2023-05-11 00:00:00,2023-05-11 19:45:00,0.0162752199,0.0162752199,0.0146626343,0.0148363477,9020049.5,145359163.42,9797503159.46
898,UST,2023-05-12 23:59:59,2023-05-12 00:00:00,2023-05-12 23:59:59,2023-05-12 23:47:00,2023-05-12 06:19:00,0.0148408459,0.0150363616,0.0141115576,0.0150230709,10617912.72,147185433.72,9797293403.01
899,UST,2023-05-13 23:59:59,2023-05-13 00:00:00,2023-05-13 23:59:59,2023-05-13 21:28:00,2023-05-13 18:27:00,0.0150234182,0.0153801989,0.0147633565,0.0151556951,8363037.18,148484505.38,9797274515.25
900,UST,2023-05-14 23:59:59,2023-05-14 00:00:00,2023-05-14 23:59:59,2023-05-14 09:13:00,2023-05-14 21:46:00,0.015157746,0.0152993996,0.0149805536,0.0150711947,7551269.07,147656458.39,9797263034.74
901,UST,2023-05-15 23:59:59,2023-05-15 00:00:00,2023-05-15 23:59:59,2023-05-15 09:41:00,2023-05-15 01:00:00,0.0150700744,0.0156225289,0.0149094051,0.0152236368,9542927.74,149149444.59,9797228259.31
902,UST,2023-05-16 23:59:59,2023-05-16 00:00:00,2023-05-16 23:59:59,2023-05-16 00:25:00,2023-05-16 07:07:00,0.0152225912,0.0154227937,0.0151447059,0.0152339369,5690916.41,149248892.26,9797132122.42
903,UST,2023-05-17 23:59:59,2023-05-17 00:00:00,2023-05-17 23:59:59,2023-05-17 03:20:00,2023-05-17 16:38:00,0.015231847,0.015404596,0.0150076693,0.0152727864,6107048.52,149629227.63,9797113898.49
904,UST,2023-05-18 23:59:59,2023-05-18 00:00:00,2023-05-18 23:59:59,2023-05-18 02:38:00,2023-05-18 18:19:00,0.0152707842,0.0153847136,0.0149488402,0.0150418867,5287386.05,147366877.48,9797100585.74
905,UST,2023-05-19 23:59:59,2023-05-19 00:00:00,2023-05-19 23:59:59,2023-05-19 18:29:00,2023-05-19 02:18:00,0.0150519324,0.0151370238,0.014969422,0.0150963979,3260965.9,147901063.62,9797109499.01
906,UST,2023-05-20 23:59:59,2023-05-20 00:00:00,2023-05-20 23:59:59,2023-05-20 19:28:00,2023-05-20 11:14:00,0.0150970039,0.0151836707,0.014987445,0.0151105722,4143332.21,148039645.78,9797090637.37
907,UST,2023-05-21 23:59:59,2023-05-21 00:00:00,2023-05-21 23:59:59,2023-05-21 07:35:00,2023-05-21 21:28:00,0.0151115786,0.015197277,0.0146558228,0.0147424904,5311865.01,144433282.03,9797074828.28
908,UST,2023-05-22 23:59:59,2023-05-22 00:00:00,2023-05-22 23:59:59,2023-05-22 00:17:00,2023-05-22 01:23:00,0.0147416962,0.0147592896,0.0143818373,0.0145665882,5577951.55,142709101.53,9797016255.93
909,UST,2023-05-23 23:59:59,2023-05-23 00:00:00,2023-05-23 23:59:59,2023-05-23 03:55:00,2023-05-23 00:01:00,0.0145663459,0.0147767723,0.0145622799,0.0147083263,5201233.03,144097141.22,9796977429.79
910,UST,2023-05-24 23:59:59,2023-05-24 00:00:00,2023-05-24 23:59:59,2023-05-24 00:01:00,2023-05-24 15:13:00,0.0147159335,0.01471607,0.0138615511,0.0140938018,6565733.08,138076259.54,9796949124.94
911,UST,2023-05-25 23:59:59,2023-05-25 00:00:00,2023-05-25 23:59:59,2023-05-25 00:05:00,2023-05-25 01:31:00,0.014094851,0.0141972745,0.0138763337,0.014006891,3737040.46,137224295.2,9796913211.37
912,UST,2023-05-26 23:59:59,2023-05-26 00:00:00,2023-05-26 23:59:59,2023-05-26 19:40:00,2023-05-26 00:52:00,0.0140114517,0.0145694629,0.0139560698,0.0144205848,5411990.34,141276452.13,9796860139.68
913,UST,2023-05-27 23:59:59,2023-05-27 00:00:00,2023-05-27 23:59:59,2023-05-27 04:04:00,2023-05-27 16:43:00,0.0144172275,0.0144757918,0.0141326936,0.0142830978,3100088.68,139928979.41,9796822873.53
914,UST,2023-05-28 23:59:59,2023-05-28 00:00:00,2023-05-28 23:59:59,2023-05-28 22:23:00,2023-05-28 00:22:00,0.0142829569,0.0144905864,0.0142359469,0.014465523,2620095.55,141715871.47,9796802455.46
915,UST,2023-05-29 23:59:59,2023-05-29 00:00:00,2023-05-29 23:59:59,2023-05-29 00:31:00,2023-05-29 20:53:00,0.0144646198,0.0145220256,0.0141577575,0.0142125648,2911741.96,139237024.21,9796755654.07
916,UST,2023-05-30 23:59:59,2023-05-30 00:00:00,2023-05-30 23:59:59,2023-05-30 03:33:00,2023-05-30 23:13:00,0.0142292772,0.0142311593,0.0139433637,0.0139588681,3614855.75,136749670.03,9796615992.25
917,UST,2023-05-31 23:59:59,2023-05-31 00:00:00,2023-05-31 23:59:59,2023-05-31 02:43:00,2023-05-31 21:37:00,0.0139591281,0.014081034,0.0134106019,0.0134920236,4802532.84,132174462.98,9796489148.37
918,UST,2023-06-01 23:59:59,2023-06-01 00:00:00,2023-06-01 23:59:59,2023-06-01 00:20:00,2023-06-01 03:05:00,0.0134909169,0.0135211653,0.0131838132,0.0133605871,3437786.32,130885539.59,9796391339.13
919,UST,2023-06-02 23:59:59,2023-06-02 00:00:00,2023-06-02 23:59:59,2023-06-02 06:15:00,2023-06-02 00:41:00,0.0133594812,0.0135105947,0.0133272287,0.013448563,2728019.47,131746629.21,9796335089.64
920,UST,2023-06-03 23:59:59,2023-06-03 00:00:00,2023-06-03 23:59:59,2023-06-03 00:02:00,2023-06-03 21:59:00,0.0134487558,0.0134500343,0.0133047783,0.0134433656,2805937.34,131695176.83,9796295110.0
921,UST,2023-06-04 23:59:59,2023-06-04 00:00:00,2023-06-04 23:59:59,2023-06-04 18:15:00,2023-06-04 00:00:00,0.0134451787,0.0159780705,0.0134451787,0.0154516848,42767620.35,151364988.86,9796018428.0
922,UST,2023-06-05 23:59:59,2023-06-05 00:00:00,2023-06-05 23:59:59,2023-06-05 00:00:00,2023-06-05 22:32:00,0.0154508706,0.0154508706,0.0126867288,0.0127800837,14190278.78,125193110.43,9795953840.95
923,UST,2023-06-06 23:59:59,2023-06-06 00:00:00,2023-06-06 23:59:59,2023-06-06 19:57:00,2023-06-06 13:41:00,0.0127832063,0.0132942606,0.0123124929,0.0132310063,7833024.56,129608616.13,9795824566.23
924,UST,2023-06-07 23:59:59,2023-06-07 00:00:00,2023-06-07 23:59:59,2023-06-07 08:48:00,2023-06-07 23:16:00,0.0132301662,0.0133901255,0.0122607655,0.0123400787,9342671.07,120880090.61,9795730895.12
925,UST,2023-06-08 23:59:59,2023-06-08 00:00:00,2023-06-08 23:59:59,2023-06-08 16:18:00,2023-06-08 06:13:00,0.012342503,0.0131532317,0.012267251,0.0130836119,8883503.07,128162514.26,9795652432.57
926,UST,2023-06-09 23:59:59,2023-06-09 00:00:00,2023-06-09 23:59:59,2023-06-09 00:05:00,2023-06-09 23:46:00,0.0130814271,0.0130883161,0.012743759,0.0128179152,3934248.96,125558809.01,9795571822.05
927,UST,2023-06-10 23:59:59,2023-06-10 00:00:00,2023-06-10 23:59:59,2023-06-10 00:00:00,2023-06-10 04:30:00,0.0128183382,0.0128183382,0.0104848425,0.0109978671,15329371.36,107727455.06,9795304273.97
928,UST,2023-06-11 23:59:59,2023-06-11 00:00:00,2023-06-11 23:59:59,2023-06-11 20:46:00,2023-06-11 04:27:00,0.0109970069,0.0110995429,0.0108118277,0.0108430945,5261328.79,106210503.56,9795220728.08
929,UST,2023-06-12 23:59:59,2023-06-12 00:00:00,2023-06-12 23:59:59,2023-06-12 23:34:00,2023-06-12 03:11:00,0.010843205,0.0111173366,0.0104053936,0.0110831825,5384297.68,108561054.94,9795115706.94
930,UST,2023-06-13 23:59:59,2023-06-13 00:00:00,2023-06-13 23:59:59,2023-06-13 03:10:00,2023-06-13 00:13:00,0.0110847369,0.0119556081,0.0110199058,0.0115346533,9829203.66,112981720.74,9794981969.35
931,UST,2023-06-14 23:59:59,2023-06-14 00:00:00,2023-06-14 23:59:59,2023-06-14 16:56:00,2023-06-14 01:26:00,0.0115346053,0.0130967811,0.011514439,0.0120701373,16137441.24,118225642.61,9794887970.2
932,UST,2023-06-15 23:59:59,2023-06-15 00:00:00,2023-06-15 23:59:59,2023-06-15 08:17:00,2023-06-15 06:10:00,0.0120788206,0.0130081804,0.0117439264,0.0124512487,16354068.9,121956522.37,9794722261.45
933,UST,2023-06-16 23:59:59,2023-06-16 00:00:00,2023-06-16 23:59:59,2023-06-16 03:58:00,2023-06-16 14:57:00,0.0124510209,0.012485935,0.0121554849,0.0123006614,5024945.78,120480822.3,9794662090.82
934,UST,2023-06-17 23:59:59,2023-06-17 00:00:00,2023-06-17 23:59:59,2023-06-17 12:26:00,2023-06-17 01:00:00,0.0122998939,0.0125669651,0.0122513142,0.0122983422,3927710.5,120457767.85,9794634582.88
935,UST,2023-06-18 23:59:59,2023-06-18 00:00:00,2023-06-18 23:59:59,2023-06-18 03:16:00,2023-06-18 23:04:00,0.0122982746,0.0123506422,0.0117091376,0.0117247779,4422367.17,114839566.49,9794604843.13
936,UST,2023-06-19 23:59:59,2023-06-19 00:00:00,2023-06-19 23:59:59,2023-06-19 23:59:00,2023-06-19 00:59:00,0.0117250716,0.012025927,0.0116305243,0.012025927,4198974.08,117788689.14,9794562127.07
937,UST,2023-06-20 23:59:59,2023-06-20 00:00:00,2023-06-20 23:59:59,2023-06-20 20:06:00,2023-06-20 14:32:00,0.0120216457,0.0121455925,0.0117334891,0.0121193889,3446911.57,118703823.61,9794538669.83
938,UST,2023-06-21 23:59:59,2023-06-21 00:00:00,2023-06-21 23:59:59,2023-06-21 16:38:00,2023-06-21 00:02:00,0.0121185297,0.0125978527,0.0121014304,0.0124892325,5093791.11,122325757.63,9794497608.91
939,UST,2023-06-22 23:59:59,2023-06-22 00:00:00,2023-06-22 23:59:59,2023-06-22 02:57:00,2023-06-22 14:55:00,0.0124885034,0.0127604441,0.0121027764,0.012260816,5967827.75,120088101.0,9794462391.55
940,UST,2023-06-23 23:59:59,2023-06-23 00:00:00,2023-06-23 23:59:59,2023-06-23 17:19:00,2023-06-23 10:32:00,0.0122625907,0.0129069893,0.0121129005,0.0125308264,7547127.18,122732311.18,9794430702.9
941,UST,2023-06-24 23:59:59,2023-06-24 00:00:00,2023-06-24 23:59:59,2023-06-24 04:36:00,2023-06-24 16:07:00,0.0125308813,0.0126254652,0.012102334,0.0122242584,4935489.36,119729214.87,9794394977.21
942,UST,2023-06-25 23:59:59,2023-06-25 00:00:00,2023-06-25 23:59:59,2023-06-25 18:01:00,2023-06-25 00:31:00,0.0122250008,0.0125706872,0.0121986814,0.0123889914,5085932.85,121342075.35,9794346541.02
943,UST,2023-06-26 23:59:59,2023-06-26 00:00:00,2023-06-26 23:59:59,2023-06-26 16:37:00,2023-06-26 05:44:00,0.0123829504,0.0144139488,0.0121396266,0.0134423122,21230871.15,131657302.8,9794245255.86
944,UST,2023-06-27 23:59:59,2023-06-27 00:00:00,2023-06-27 23:59:59,2023-06-27 00:13:00,2023-06-27 06:16:00,0.0134282896,0.0134333536,0.0128677427,0.012900781,9210723.02,126352781.94,9794196354.65
945,UST,2023-06-28 23:59:59,2023-06-28 00:00:00,2023-06-28 23:59:59,2023-06-28 00:07:00,2023-06-28 19:46:00,0.0128991393,0.0129285428,0.0117965468,0.0119236887,7317527.52,116782581.13,9794165562.35
946,UST,2023-06-29 23:59:59,2023-06-29 00:00:00,2023-06-29 23:59:59,2023-06-29 23:45:00,2023-06-29 00:31:00,0.0119228319,0.0123295777,0.0117841006,0.0123086085,5744823.3,120551057.38,9794044365.78
947,UST,2023-06-30 23:59:59,2023-06-30 00:00:00,2023-06-30 23:59:59,2023-06-30 09:50:00,2023-06-30 13:49:00,0.0123043444,0.0125744065,0.0117556502,0.0122442202,6735758.29,119920185.0,9794023843.43
948,UST,2023-07-01 23:59:59,2023-07-01 00:00:00,2023-07-01 23:59:59,2023-07-01 01:54:00,2023-07-01 00:30:00,0.0122433621,0.012606537,0.012234976,0.0123827768,5833220.08,121276727.0,9793984772.92
949,UST,2023-07-02 23:59:59,2023-07-02 00:00:00,2023-07-02 23:59:59,2023-07-02 23:19:00,2023-07-02 07:34:00,0.0123895575,0.0125529817,0.0122148842,0.0124951218,4576950.19,122372689.68,9793637229.43
950,UST,2023-07-03 23:59:59,2023-07-03 00:00:00,2023-07-03 23:59:59,2023-07-03 23:43:00,2023-07-03 14:07:00,0.01249447,0.0130443603,0.012329798,0.0129292719,5894346.22,126624399.23,9793621787.25
951,UST,2023-07-04 23:59:59,2023-07-04 00:00:00,2023-07-04 23:59:59,2023-07-04 16:19:00,2023-07-04 15:58:00,0.0129292978,0.0131838354,0.0124519344,0.0129083854,8350717.78,126419277.2,9793577821.14
952,UST,2023-07-05 23:59:59,2023-07-05 00:00:00,2023-07-05 23:59:59,2023-07-05 00:28:00,2023-07-05 19:56:00,0.012913879,0.0129662854,0.0121422821,0.0122393895,6097492.95,119866148.26,9793474476.18
953,UST,2023-07-06 23:59:59,2023-07-06 00:00:00,2023-07-06 23:59:59,2023-07-06 09:25:00,2023-07-06 23:59:00,0.0122387408,0.0124268928,0.0118548208,0.0118548208,4478242.12,116099336.42,9793428213.73
954,UST,2023-07-07 23:59:59,2023-07-07 00:00:00,2023-07-07 23:59:59,2023-07-07 02:49:00,2023-07-07 00:34:00,0.0118464337,0.0119441362,0.011741268,0.0118464,4370072.95,116016058.19,9793359820.16
955,UST,2023-07-08 23:59:59,2023-07-08 00:00:00,2023-07-08 23:59:59,2023-07-08 22:35:00,2023-07-08 00:43:00,0.0118468913,0.0137019169,0.0118335207,0.0120256211,3997143.04,117770775.23,9793321602.11
956,UST,2023-07-09 23:59:59,2023-07-09 00:00:00,2023-07-09 23:59:59,2023-07-09 02:00:00,2023-07-09 23:47:00,0.0120255754,0.0120732658,0.011848493,0.0118511092,2332389.41,116061308.61,9793286560.7
957,UST,2023-07-10 23:59:59,2023-07-10 00:00:00,2023-07-10 23:59:59,2023-07-10 16:37:00,2023-07-10 09:20:00,0.0118483977,0.0136106817,0.0115973593,0.012570711,19185405.65,123106735.05,9793140158.78
958,UST,2023-07-11 23:59:59,2023-07-11 00:00:00,2023-07-11 23:59:59,2023-07-11 00:00:00,2023-07-11 21:23:00,0.0125702072,0.0125702072,0.0119726029,0.0120962018,7115654.32,118459020.0,9793075669.56
959,UST,2023-07-12 23:59:59,2023-07-12 00:00:00,2023-07-12 23:59:59,2023-07-12 16:40:00,2023-07-12 08:47:00,0.0120950602,0.0123528753,0.012082052,0.0122034589,5217110.06,119508929.8,9793037400.25
960,UST,2023-07-13 23:59:59,2023-07-13 00:00:00,2023-07-13 23:59:59,2023-07-13 18:15:00,2023-07-13 04:12:00,0.0122008716,0.0127299681,0.0121262097,0.0126097846,6347425.48,123487262.38,9792971619.53
961,UST,2023-07-14 23:59:59,2023-07-14 00:00:00,2023-07-14 23:59:59,2023-07-14 08:26:00,2023-07-14 20:35:00,0.0126103015,0.013394103,0.0125068914,0.0129996174,13346544.96,127304101.19,9792911364.62
962,UST,2023-07-15 23:59:59,2023-07-15 00:00:00,2023-07-15 23:59:59,2023-07-15 20:52:00,2023-07-15 06:50:00,0.0129993979,0.0164651785,0.0128321147,0.01581092,60091208.91,154831654.32,9792703700.4
963,UST,2023-07-16 23:59:59,2023-07-16 00:00:00,2023-07-16 23:59:59,2023-07-16 23:08:00,2023-07-16 04:57:00,0.0157896252,0.0195558053,0.0148560165,0.0185001833,146546254.54,181152600.86,9791935433.59
964,UST,2023-07-17 23:59:59,2023-07-17 00:00:00,2023-07-17 23:59:59,2023-07-17 01:16:00,2023-07-17 23:14:00,0.0184843821,0.0192362503,0.0169193978,0.0171761648,61882403.49,168185280.41,9791783127.49
965,UST,2023-07-18 23:59:59,2023-07-18 00:00:00,2023-07-18 23:59:59,2023-07-18 00:05:00,2023-07-18 22:30:00,0.017177819,0.017231791,0.015482744,0.0159804384,27414294.31,156475380.82,9791682610.3
966,UST,2023-07-19 23:59:59,2023-07-19 00:00:00,2023-07-19 23:59:59,2023-07-19 16:31:00,2023-07-19 15:07:00,0.0159676967,0.017146414,0.0154578498,0.0166212119,29810629.92,162748858.14,9791636108.38
967,UST,2023-07-20 23:59:59,2023-07-20 00:00:00,2023-07-20 23:59:59,2023-07-20 05:13:00,2023-07-20 00:56:00,0.0166209509,0.0174072595,0.0162446916,0.0166880759,23324447.98,163402524.76,9791573656.22
968,UST,2023-07-21 23:59:59,2023-07-21 00:00:00,2023-07-21 23:59:59,2023-07-21 16:30:00,2023-07-21 00:40:00,0.0166887787,0.018742429,0.0165121139,0.0182708008,32895407.6,178898458.37,9791495213.61
969,UST,2023-07-22 23:59:59,2023-07-22 00:00:00,2023-07-22 23:59:59,2023-07-22 16:07:00,2023-07-22 23:32:00,0.0182821378,0.0186812455,0.0173142165,0.0174346343,23159594.69,170710127.25,9791437199.87
970,UST,2023-07-23 23:59:59,2023-07-23 00:00:00,2023-07-23 23:59:59,2023-07-23 00:04:00,2023-07-23 12:28:00,0.0174341268,0.0174467277,0.0169133882,0.0170451214,12689896.83,166895738.43,9791407995.68
971,UST,2023-07-24 23:59:59,2023-07-24 00:00:00,2023-07-24 23:59:59,2023-07-24 00:46:00,2023-07-24 10:01:00,0.0170432748,0.017092995,0.0157434696,0.0161268427,10800148.79,157904035.04,9791379367.12
972,UST,2023-07-25 23:59:59,2023-07-25 00:00:00,2023-07-25 23:59:59,2023-07-25 15:24:00,2023-07-25 08:04:00,0.0161262274,0.0167161588,0.0157470331,0.0161541251,10611529.87,158170629.0,9791346044.66
973,UST,2023-07-26 23:59:59,2023-07-26 00:00:00,2023-07-26 23:59:59,2023-07-26 14:37:00,2023-07-26 23:48:00,0.0161580008,0.0162900751,0.0157548149,0.0157788853,9620334.33,154495644.12,9791290129.46
974,UST,2023-07-27 23:59:59,2023-07-27 00:00:00,2023-07-27 23:59:59,2023-07-27 16:10:00,2023-07-27 20:40:00,0.0157780983,0.0161868785,0.0154420794,0.0155283619,9961956.67,152041321.79,9791201619.65
975,UST,2023-07-28 23:59:59,2023-07-28 00:00:00,2023-07-28 23:59:59,2023-07-28 16:04:00,2023-07-28 06:09:00,0.015529139,0.0159471243,0.015188319,0.0157295484,8152716.65,154010950.93,9791187088.41
976,UST,2023-07-29 23:59:59,2023-07-29 00:00:00,2023-07-29 23:59:59,2023-07-29 05:03:00,2023-07-29 12:01:00,0.0157278589,0.0158313981,0.0154761225,0.0155995797,5031182.18,152736960.08,9791094549.93
977,UST,2023-07-30 23:59:59,2023-07-30 00:00:00,2023-07-30 23:59:59,2023-07-30 11:08:00,2023-07-30 21:46:00,0.0156007032,0.0157235649,0.0151651244,0.0154090043,5046105.11,150869988.14,9791027710.73
978,UST,2023-07-31 23:59:59,2023-07-31 00:00:00,2023-07-31 23:59:59,2023-07-31 03:17:00,2023-07-31 21:22:00,0.0154083491,0.0155874907,0.0147257774,0.0148646446,4939251.38,145539745.37,9791000688.92
979,UST,2023-08-01 23:59:59,2023-08-01 00:00:00,2023-08-01 23:59:59,2023-08-01 00:56:00,2023-08-01 03:37:00,0.0148635109,0.0149035759,0.0141730264,0.0145825204,6534921.35,142776391.92,9790926912.76
980,UST,2023-08-02 23:59:59,2023-08-02 00:00:00,2023-08-02 23:59:59,2023-08-02 12:47:00,2023-08-02 06:25:00,0.0145831291,0.0161096931,0.0144956919,0.0158633631,34738900.12,155313932.8,9790731780.89
981,UST,2023-08-03 23:59:59,2023-08-03 00:00:00,2023-08-03 23:59:59,2023-08-03 02:46:00,2023-08-03 22:22:00,0.0158657704,0.0161558272,0.0150916787,0.0151174987,19606669.35,148010383.8,9790666205.62
982,UST,2023-08-04 23:59:59,2023-08-04 00:00:00,2023-08-04 23:59:59,2023-08-04 00:52:00,2023-08-04 20:55:00,0.0151161122,0.0152490639,0.0146780872,0.0147429854,13560073.57,144343272.2,9790640660.51
983,UST,2023-08-05 23:59:59,2023-08-05 00:00:00,2023-08-05 23:59:59,2023-08-05 08:55:00,2023-08-05 05:10:00,0.0147415745,0.0157854662,0.0144256124,0.0150926654,21090097.32,147766322.46,9790604800.12
984,UST,2023-08-06 23:59:59,2023-08-06 00:00:00,2023-08-06 23:59:59,2023-08-06 06:23:00,2023-08-06 16:37:00,0.0150940792,0.0155571627,0.0150142749,0.0151801939,9322944.25,148622741.17,9790569372.75
985,UST,2023-08-07 23:59:59,2023-08-07 00:00:00,2023-08-07 23:59:59,2023-08-07 23:40:00,2023-08-07 09:17:00,0.0151766999,0.0159850866,0.015025945,0.0159348291,20055909.49,156010194.34,9790515681.9
986,UST,2023-08-08 23:59:59,2023-08-08 00:00:00,2023-08-08 23:59:59,2023-08-08 00:00:00,2023-08-08 10:15:00,0.0159315337,0.0159315337,0.0151522659,0.0153497095,14821234.15,150280697.0,9790458685.7
987,UST,2023-08-09 23:59:59,2023-08-09 00:00:00,2023-08-09 23:59:59,2023-08-09 00:59:00,2023-08-09 22:07:00,0.0153459025,0.0154119716,0.0150193417,0.0152820248,11562197.74,149616701.65,9790371607.82
988,UST,2023-08-10 23:59:59,2023-08-10 00:00:00,2023-08-10 23:59:59,2023-08-10 00:49:00,2023-08-10 20:58:00,0.0152813252,0.0155008512,0.0150885353,0.0151545245,9417691.15,148367281.89,9790296090.51
989,UST,2023-08-11 23:59:59,2023-08-11 00:00:00,2023-08-11 23:59:59,2023-08-11 00:43:00,2023-08-11 23:04:00,0.0151554051,0.0152093004,0.0146737142,0.0147278189,7454438.42,144189043.06,9790250967.33
990,UST,2023-08-12 23:59:59,2023-08-12 00:00:00,2023-08-12 23:59:59,2023-08-12 16:43:00,2023-08-12 03:50:00,0.014728157,0.0151940346,0.0146206072,0.0149957358,9621647.38,146811375.69,9790208222.03
991,UST,2023-08-13 23:59:59,2023-08-13 00:00:00,2023-08-13 23:59:59,2023-08-13 00:11:00,2023-08-13 22:45:00,0.0149962776,0.015041748,0.0146250722,0.0148503087,6430807.64,145387123.83,9790175214.47
