window,stablecoin,PC,num_hit_days,num_real_depeg_days,num_matched_days,avg_lead_time_matched,precision,recall,f1_score,specificity,matched_depeg_days,first_match_days,avg_close_price_hit_days
expanding,UST,PC1,11,33,5,1.0,0.45454545454545453,0.15625,0.2325581395348837,0.9865771812080537,"[Timestamp('2021-05-23 00:00:00'), Timestamp('2021-05-24 00:00:00'), Timestamp('2021-05-25 00:00:00'), Timestamp('2021-11-13 00:00:00'), Timestamp('2022-05-10 00:00:00')]","[Timestamp('2021-05-22 00:00:00'), Timestamp('2021-05-23 00:00:00'), Timestamp('2021-05-24 00:00:00'), Timestamp('2021-11-12 00:00:00'), Timestamp('2022-05-09 00:00:00')]",0.9565393910545453
expanding,UST,PC9,6,33,4,1.0,0.6666666666666666,0.12121212121212122,0.20512820512820512,0.9955257270693513,"[Timestamp('2021-05-23 00:00:00'), Timestamp('2021-05-24 00:00:00'), Timestamp('2021-05-25 00:00:00'), Timestamp('2022-05-10 00:00:00')]","[Timestamp('2021-05-22 00:00:00'), Timestamp('2021-05-23 00:00:00'), Timestamp('2021-05-24 00:00:00'), Timestamp('2022-05-09 00:00:00')]",0.9164485021166667
expanding,UST,PC2,3,33,2,1.0,0.6666666666666666,0.0625,0.11428571428571428,0.9977578475336323,"[Timestamp('2021-05-24 00:00:00'), Timestamp('2022-05-10 00:00:00')]","[Timestamp('2021-05-23 00:00:00'), Timestamp('2022-05-09 00:00:00')]",0.8463345608999999
expanding,UST,PC3,3,33,2,1.0,0.6666666666666666,0.0625,0.11428571428571428,0.9977578475336323,"[Timestamp('2021-05-24 00:00:00'), Timestamp('2022-05-10 00:00:00')]","[Timestamp('2021-05-23 00:00:00'), Timestamp('2022-05-09 00:00:00')]",0.8463345608999999
expanding,UST,PC4,3,33,2,1.0,0.6666666666666666,0.0625,0.11428571428571428,0.9977578475336323,"[Timestamp('2021-05-24 00:00:00'), Timestamp('2022-05-10 00:00:00')]","[Timestamp('2021-05-23 00:00:00'), Timestamp('2022-05-09 00:00:00')]",0.8463345608999999
expanding,UST,PC5,3,33,2,1.0,0.6666666666666666,0.0625,0.11428571428571428,0.9977578475336323,"[Timestamp('2021-05-24 00:00:00'), Timestamp('2022-05-10 00:00:00')]","[Timestamp('2021-05-23 00:00:00'), Timestamp('2022-05-09 00:00:00')]",0.8463345608999999
expanding,UST,PC6,4,33,2,1.0,0.5,0.06060606060606061,0.10810810810810813,0.9955257270693513,"[Timestamp('2021-05-25 00:00:00'), Timestamp('2022-05-10 00:00:00')]","[Timestamp('2021-05-24 00:00:00'), Timestamp('2022-05-09 00:00:00')]",0.8918923181749999
expanding,UST,PC8,4,33,2,1.0,0.5,0.06060606060606061,0.10810810810810813,0.9955156950672646,"[Timestamp('2021-05-24 00:00:00'), Timestamp('2021-05-25 00:00:00')]","[Timestamp('2021-05-23 00:00:00'), Timestamp('2021-05-24 00:00:00')]",0.9325086201
expanding,UST,PC10,4,33,2,1.0,0.5,0.0625,0.1111111111111111,0.9955156950672646,"[Timestamp('2021-05-24 00:00:00'), Timestamp('2022-05-10 00:00:00')]","[Timestamp('2021-05-23 00:00:00'), Timestamp('2022-05-09 00:00:00')]",0.8856864917499999
expanding,UST,PC7,2,33,1,1.0,0.5,0.030303030303030304,0.05714285714285715,0.9977578475336323,[Timestamp('2022-05-10 00:00:00')],[Timestamp('2022-05-09 00:00:00')],0.79665580635
