window,stablecoin,PC,num_hit_days,num_real_depeg_days,num_matched_days,avg_lead_time_matched,precision,recall,f1_score,specificity,matched_depeg_days,first_match_days,avg_close_price_hit_days
rolling_30d,PAX,PC2,9,35,7,1.6666666666666667,0.7777777777777778,0.19444444444444445,0.3111111111111111,0.9989154013015185,"[Timestamp('2021-09-08 00:00:00'), Timestamp('2021-09-09 00:00:00'), Timestamp('2023-04-20 00:00:00'), Timestamp('2023-05-04 00:00:00'), Timestamp('2023-12-14 00:00:00'), Timestamp('2023-12-16 00:00:00')]","[Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-08 00:00:00'), Timestamp('2023-04-15 00:00:00'), Timestamp('2023-05-03 00:00:00'), Timestamp('2023-12-13 00:00:00'), Timestamp('2023-12-15 00:00:00')]",0.9956605124666668
rolling_30d,PAX,PC3,11,35,7,1.5714285714285714,0.6363636363636364,0.2,0.30434782608695654,0.9978331527627302,"[Timestamp('2021-09-08 00:00:00'), Timestamp('2021-09-09 00:00:00'), Timestamp('2023-04-20 00:00:00'), Timestamp('2023-05-04 00:00:00'), Timestamp('2023-07-03 00:00:00'), Timestamp('2023-12-16 00:00:00'), Timestamp('2024-07-01 00:00:00')]","[Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-08 00:00:00'), Timestamp('2023-04-18 00:00:00'), Timestamp('2023-05-03 00:00:00'), Timestamp('2023-07-01 00:00:00'), Timestamp('2023-12-15 00:00:00'), Timestamp('2024-06-28 00:00:00')]",0.9963208525545455
rolling_30d,PAX,PC7,9,35,6,1.8333333333333333,0.6666666666666666,0.17142857142857143,0.27272727272727276,0.9983748645720477,"[Timestamp('2021-09-08 00:00:00'), Timestamp('2021-09-09 00:00:00'), Timestamp('2023-04-20 00:00:00'), Timestamp('2023-05-04 00:00:00'), Timestamp('2023-05-19 00:00:00'), Timestamp('2023-07-03 00:00:00')]","[Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-08 00:00:00'), Timestamp('2023-04-19 00:00:00'), Timestamp('2023-05-03 00:00:00'), Timestamp('2023-05-14 00:00:00'), Timestamp('2023-07-01 00:00:00')]",0.9948713348444443
rolling_30d,PAX,PC6,5,35,3,2.3333333333333335,0.6,0.08571428571428572,0.15,0.9989177489177489,"[Timestamp('2021-09-08 00:00:00'), Timestamp('2021-09-09 00:00:00'), Timestamp('2023-05-19 00:00:00')]","[Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-08 00:00:00'), Timestamp('2023-05-14 00:00:00')]",0.9961759919799998
rolling_30d,PAX,PC8,6,35,3,2.6666666666666665,0.5,0.08571428571428572,0.14634146341463414,0.9983766233766234,"[Timestamp('2021-09-09 00:00:00'), Timestamp('2023-04-20 00:00:00'), Timestamp('2023-05-04 00:00:00')]","[Timestamp('2021-09-08 00:00:00'), Timestamp('2023-04-14 00:00:00'), Timestamp('2023-05-03 00:00:00')]",0.9974168771833334
rolling_30d,PAX,PC9,6,35,3,1.0,0.5,0.08571428571428572,0.14634146341463414,0.9983775013520823,"[Timestamp('2021-09-08 00:00:00'), Timestamp('2021-09-09 00:00:00'), Timestamp('2023-05-04 00:00:00')]","[Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-08 00:00:00'), Timestamp('2023-05-03 00:00:00')]",0.9955747163166665
rolling_30d,PAX,PC10,2,35,1,1.0,0.5,0.02857142857142857,0.05405405405405405,0.9994588744588745,[Timestamp('2021-09-09 00:00:00')],[Timestamp('2021-09-08 00:00:00')],0.9916427800000001
rolling_30d,USDC,PC2,10,32,10,2.5,1.0,0.2631578947368421,0.4166666666666667,1.0,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]",0.9959211976000001
rolling_30d,USDC,PC1,11,32,10,2.5,0.9090909090909091,0.2631578947368421,0.4081632653061224,0.9994582881906826,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]",0.9961579838181819
rolling_30d,USDC,PC5,11,32,10,2.5,0.9090909090909091,0.2631578947368421,0.4081632653061224,0.9994582881906826,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]",0.9961579838181819
rolling_30d,USDC,PC6,10,32,9,2.5,0.9,0.24324324324324326,0.3829787234042553,0.9994585814834868,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]",0.9957776603099999
rolling_30d,USDC,PC7,10,32,9,2.5,0.9,0.24324324324324326,0.3829787234042553,0.9994585814834868,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]",0.99582358822
rolling_30d,USDC,PC10,10,32,9,2.5,0.9,0.24324324324324326,0.3829787234042553,0.9994585814834868,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]",0.9957693194300001
rolling_30d,USDC,PC3,8,32,7,2.5,0.875,0.2,0.32558139534883723,0.9994591671173607,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]",0.9946934469625001
rolling_30d,USDC,PC8,8,32,7,3.0,0.875,0.2,0.32558139534883723,0.9994588744588745,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00')]",0.9950513231875
rolling_30d,USDC,PC4,7,32,6,2.0,0.8571428571428571,0.17647058823529413,0.29268292682926833,0.9994588744588745,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-20 00:00:00')]",0.9953369898714285
rolling_30d,USDC,PC9,6,32,5,2.6666666666666665,0.8333333333333334,0.15151515151515152,0.25641025641025644,0.9994591671173607,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-14 00:00:00')]",0.9935465716333333
rolling_30d,USDT,PC4,17,28,14,1.5555555555555556,0.8235294117647058,0.45161290322580644,0.5833333333333333,0.9983810037776578,"[Timestamp('2021-03-19 00:00:00'), Timestamp('2021-03-20 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-19 00:00:00')]","[Timestamp('2021-03-13 00:00:00'), Timestamp('2021-03-19 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-18 00:00:00')]",1.001486552735294
rolling_30d,USDT,PC8,17,28,14,1.5555555555555556,0.8235294117647058,0.4666666666666667,0.5957446808510638,0.9983801295896328,"[Timestamp('2021-03-19 00:00:00'), Timestamp('2021-03-20 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2022-11-10 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00')]","[Timestamp('2021-03-13 00:00:00'), Timestamp('2021-03-19 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2022-11-09 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00')]",1.0012667644235296
rolling_30d,USDT,PC2,16,28,13,1.0833333333333333,0.8125,0.4482758620689655,0.5777777777777777,0.9983836206896551,"[Timestamp('2021-03-19 00:00:00'), Timestamp('2021-03-20 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2022-11-10 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00'), Timestamp('2023-03-19 00:00:00')]","[Timestamp('2021-03-17 00:00:00'), Timestamp('2021-03-19 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2022-11-09 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00')]",1.0017178740875
rolling_30d,USDT,PC1,13,28,9,1.125,0.6923076923076923,0.34615384615384615,0.46153846153846156,0.9978471474703983,"[Timestamp('2021-03-19 00:00:00'), Timestamp('2021-03-20 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00'), Timestamp('2023-03-19 00:00:00')]","[Timestamp('2021-03-17 00:00:00'), Timestamp('2021-03-19 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00')]",1.0013022063153847
rolling_30d,USDT,PC10,12,28,8,1.0,0.6666666666666666,0.2857142857142857,0.4,0.9978483055406132,"[Timestamp('2021-03-19 00:00:00'), Timestamp('2021-03-20 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00'), Timestamp('2023-03-19 00:00:00')]","[Timestamp('2021-03-18 00:00:00'), Timestamp('2021-03-19 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00')]",1.0011751372166666
rolling_30d,USDT,PC9,9,28,6,1.2,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.9983844911147012,"[Timestamp('2021-03-19 00:00:00'), Timestamp('2021-03-20 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-18 00:00:00'), Timestamp('2023-03-19 00:00:00')]","[Timestamp('2021-03-17 00:00:00'), Timestamp('2021-03-19 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00')]",1.0015137001111112
rolling_30d,USDT,PC6,10,28,6,1.0,0.6,0.2222222222222222,0.32432432432432434,0.9978494623655914,"[Timestamp('2021-03-20 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-19 00:00:00')]","[Timestamp('2021-03-19 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-18 00:00:00')]",1.00108503023
rolling_30d,USDT,PC7,10,28,6,1.2,0.6,0.21428571428571427,0.3157894736842105,0.9978471474703983,"[Timestamp('2021-03-19 00:00:00'), Timestamp('2021-03-20 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00')]","[Timestamp('2021-03-17 00:00:00'), Timestamp('2021-03-19 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00')]",1.00036546883
rolling_30d,USDT,PC5,8,28,5,1.0,0.625,0.17857142857142858,0.2777777777777778,0.9983862291554599,"[Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00'), Timestamp('2023-03-19 00:00:00')]","[Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00')]",1.0021327960625
rolling_30d,USDT,PC3,5,28,3,1.0,0.6,0.12,0.19999999999999998,0.9989235737351991,"[Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00')]","[Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00')]",0.9997019782000001
rolling_30d,UST,PC1,9,33,6,1.2,0.6666666666666666,0.17647058823529413,0.27906976744186046,0.9932885906040269,"[Timestamp('2021-05-24 00:00:00'), Timestamp('2021-05-25 00:00:00'), Timestamp('2021-11-13 00:00:00'), Timestamp('2021-11-14 00:00:00'), Timestamp('2022-05-10 00:00:00')]","[Timestamp('2021-05-23 00:00:00'), Timestamp('2021-05-24 00:00:00'), Timestamp('2021-11-11 00:00:00'), Timestamp('2021-11-13 00:00:00'), Timestamp('2022-05-09 00:00:00')]",0.9483759017222222
rolling_30d,UST,PC2,7,33,4,1.0,0.5714285714285714,0.12121212121212122,0.2,0.9933035714285714,"[Timestamp('2021-05-25 00:00:00'), Timestamp('2021-11-13 00:00:00'), Timestamp('2021-11-14 00:00:00'), Timestamp('2022-05-10 00:00:00')]","[Timestamp('2021-05-24 00:00:00'), Timestamp('2021-11-12 00:00:00'), Timestamp('2021-11-13 00:00:00'), Timestamp('2022-05-09 00:00:00')]",0.9407804804714284
rolling_30d,UST,PC4,7,33,4,1.0,0.5714285714285714,0.12121212121212122,0.2,0.9933184855233853,"[Timestamp('2021-05-24 00:00:00'), Timestamp('2021-05-25 00:00:00'), Timestamp('2021-11-14 00:00:00'), Timestamp('2022-05-10 00:00:00')]","[Timestamp('2021-05-23 00:00:00'), Timestamp('2021-05-24 00:00:00'), Timestamp('2021-11-13 00:00:00'), Timestamp('2022-05-09 00:00:00')]",0.9325308561285713
rolling_30d,UST,PC8,4,33,3,1.0,0.75,0.09090909090909091,0.16216216216216214,0.9977628635346756,"[Timestamp('2021-05-24 00:00:00'), Timestamp('2021-05-25 00:00:00'), Timestamp('2022-05-10 00:00:00')]","[Timestamp('2021-05-23 00:00:00'), Timestamp('2021-05-24 00:00:00'), Timestamp('2022-05-09 00:00:00')]",0.881006100675
rolling_30d,UST,PC5,2,33,1,1.0,0.5,0.030303030303030304,0.05714285714285715,0.9977628635346756,[Timestamp('2022-05-10 00:00:00')],[Timestamp('2022-05-09 00:00:00')],0.79665580635
rolling_30d,UST,PC6,2,33,1,1.0,0.5,0.030303030303030304,0.05714285714285715,0.9977628635346756,[Timestamp('2022-05-10 00:00:00')],[Timestamp('2022-05-09 00:00:00')],0.79665580635
rolling_30d,UST,PC7,2,33,1,1.0,0.5,0.030303030303030304,0.05714285714285715,0.9977628635346756,[Timestamp('2022-05-10 00:00:00')],[Timestamp('2022-05-09 00:00:00')],0.79665580635
rolling_30d,UST,PC9,2,33,1,1.0,0.5,0.030303030303030304,0.05714285714285715,0.9977628635346756,[Timestamp('2022-05-10 00:00:00')],[Timestamp('2022-05-09 00:00:00')],0.79665580635
rolling_30d,UST,PC10,2,33,1,1.0,0.5,0.030303030303030304,0.05714285714285715,0.9977628635346756,[Timestamp('2022-05-10 00:00:00')],[Timestamp('2022-05-09 00:00:00')],0.79665580635
rolling_30d,UST,PC3,4,33,1,1.0,0.25,0.030303030303030304,0.054054054054054064,0.9933184855233853,[Timestamp('2021-05-25 00:00:00')],[Timestamp('2021-05-24 00:00:00')],0.945225921675
